#TYPE System.Management.Automation.PSCustomObject
"index","type","ip","name","status","time","rtt","count","downtime"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:17:13","","57","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:17:13","","57","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:17:13","","25","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:17:14","","25","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:17:14","","25","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:17:25","","58","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:17:25","","58","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:17:25","","26","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:17:26","","26","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:17:26","","26","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:17:37","","59","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:17:37","","59","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:17:37","","27","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:17:38","","27","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:17:38","","27","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:17:49","","60","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:17:49","","60","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:17:49","","28","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:17:50","","28","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:17:50","","28","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:18:01","","61","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:18:01","","61","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:18:01","","29","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:18:02","","29","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:18:02","","29","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:18:13","","62","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:18:13","","62","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:18:13","","30","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:18:14","","30","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:18:14","","30","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:18:25","","63","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:18:25","","63","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:18:25","","31","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:18:26","","31","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:18:26","","31","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:18:37","","64","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:18:37","","64","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:18:37","","32","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:18:38","","32","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:18:38","","32","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:18:49","","65","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:18:49","","65","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:18:49","","33","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:18:50","","33","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:18:50","","33","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:19:01","","66","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:19:01","","66","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:19:01","","34","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:19:02","","34","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:19:02","","34","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:19:13","","67","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:19:13","","67","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:19:13","","35","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:19:14","","35","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:19:14","","35","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:19:25","","68","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:19:25","","68","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:19:25","","36","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:19:26","","36","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:19:26","","36","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:19:37","","69","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:19:37","","69","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:19:37","","37","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:19:38","","37","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:19:38","","37","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:19:49","","70","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:19:49","","70","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:19:49","","38","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:19:50","","38","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:19:50","","38","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:20:01","","71","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:20:01","","71","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:20:01","","39","2025-07-17 15:13:13"
"7","icmp","1.1.1.1","4 - SSW12 - Router","30","2025-07-17 15:20:02","","1",""
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:20:02","","39","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:20:03","","39","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:20:13","","72","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:20:13","","72","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:20:14","","40","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:20:14","","40","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:20:15","","40","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:20:25","","73","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:20:25","","73","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:20:26","","41","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:20:26","","41","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:20:27","","41","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:20:37","","74","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:20:37","","74","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:20:38","","42","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:20:38","","42","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:20:39","","42","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:20:49","","75","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:20:49","","75","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:20:50","","43","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:20:50","","43","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:20:51","","43","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:21:01","","76","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:21:01","","76","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:21:02","","44","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:21:02","","44","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:21:03","","44","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:21:13","","77","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:21:13","","77","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:21:14","","45","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:21:14","","45","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:21:15","","45","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:21:25","","78","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:21:25","","78","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:21:26","","46","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:21:26","","46","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:21:27","","46","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:21:37","","79","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:21:37","","79","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:21:38","","47","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:21:38","","47","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:21:39","","47","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:21:49","","80","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:21:49","","80","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:21:50","","48","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:21:50","","48","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:21:51","","48","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:22:01","","81","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:22:01","","81","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:22:02","","49","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:22:02","","49","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:22:03","","49","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:22:13","","82","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:22:13","","82","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:22:14","","50","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:22:14","","50","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:22:15","","50","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:22:25","","83","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:22:25","","83","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:22:26","","51","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:22:26","","51","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:22:27","","51","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:22:37","","84","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:22:37","","84","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:22:38","","52","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:22:38","","52","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:22:39","","52","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:22:49","","85","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:22:49","","85","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:22:50","","53","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:22:50","","53","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:22:51","","53","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:23:01","","86","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:23:01","","86","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:23:02","","54","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:23:02","","54","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:23:03","","54","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:23:13","","87","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:23:13","","87","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:23:14","","55","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:23:14","","55","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:23:15","","55","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:23:25","","88","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:23:25","","88","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:23:26","","56","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:23:26","","56","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:23:27","","56","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:23:37","","89","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:23:37","","89","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:23:38","","57","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:23:38","","57","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:23:39","","57","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:23:49","","90","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:23:49","","90","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:23:50","","58","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:23:50","","58","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:23:51","","58","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:24:01","","91","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:24:01","","91","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:24:02","","59","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:24:02","","59","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:24:03","","59","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:24:13","","92","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:24:13","","92","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:24:14","","60","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:24:14","","60","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:24:15","","60","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:24:25","","93","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:24:25","","93","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:24:26","","61","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:24:26","","61","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:24:27","","61","2025-07-17 15:13:14"
"1","OLA","IP: 212.247.217.152 - AS1257 Tele2 Sverige AB","C-ORT - OLA Server 2 - OL","40","2025-07-17 15:24:37","","94","2025-07-17 15:06:55"
"2","icmp","10.20.10.21","SSW11 - KIOSK 1","40","2025-07-17 15:24:37","","94","2025-07-17 15:06:55"
"6","icmp","192.168.11.13","OLA Server Master - Arena","40","2025-07-17 15:24:38","","62","2025-07-17 15:13:13"
"11","icmp","10.0.0.1","3 - SSW11 - AP","40","2025-07-17 15:24:38","","62","2025-07-17 15:13:13"
"13","icmp","10.20.10.12","SSW02 - Switch Verifiering 1","40","2025-07-17 15:24:39","","62","2025-07-17 15:13:14"
